3.568271000000000299e+02
3.592603000000000293e+02
3.609490999999999872e+02
3.634289999999999736e+02
3.693989000000000260e+02
3.739116999999999962e+02
3.739197000000000344e+02
3.745465000000000373e+02
3.745604999999999905e+02
3.885285999999999831e+02
3.922396999999999707e+02
3.990024999999999977e+02
4.256392999999999915e+02
4.280788999999999760e+02
4.296743000000000166e+02
4.336136999999999944e+02
4.362912000000000035e+02
4.424338999999999942e+02
4.467341999999999871e+02
4.470886000000000422e+02
4.716096999999999753e+02
4.728422999999999661e+02
4.760270000000000437e+02
4.841700999999999908e+02
4.883970999999999663e+02
