3.959440000000000168e+02
4.062803999999999860e+02
4.062805999999999926e+02
4.100716999999999643e+02
4.143111999999999853e+02
4.179390999999999394e+02
4.189479000000000042e+02
4.206718999999999937e+02
4.222930999999999813e+02
4.225345999999999549e+02
4.639550000000000409e+02
4.687800000000000296e+02
4.695770000000000550e+02
4.730670000000000073e+02
4.736689999999999827e+02
4.924600000000000364e+02
4.939739999999999895e+02
4.951370000000000005e+02
5.019759999999999991e+02
5.026960000000000264e+02
5.045520000000000209e+02
5.087119999999999891e+02
5.133439999999999372e+02
