2.011289999999999907e+02
2.019068000000000040e+02
2.041711999999999989e+02
2.043770000000000095e+02
2.054460999999999729e+02
2.057237999999999829e+02
2.065215000000000032e+02
2.068656000000000006e+02
2.086021000000000072e+02
2.094257999999999811e+02
2.105824000000000069e+02
2.198713999999999942e+02
2.500540000000000020e+02
2.592533999999999992e+02
2.651172000000000253e+02
2.651568000000000325e+02
2.691340999999999894e+02
2.709624000000000024e+02
2.729780000000000086e+02
2.754587999999999965e+02
2.831843000000000075e+02
2.845527000000000157e+02
3.039067000000000007e+02
3.067021000000000299e+02
3.269488999999999805e+02
3.499209999999999923e+02
4.741805999999999699e+02
4.814608000000000061e+02
5.893388999999999669e+02
6.021041000000000167e+02
1.125282999999999902e+03
1.161480999999999995e+03
1.171476000000000113e+03
1.206920000000000073e+03
1.239157999999999902e+03
1.310760999999999967e+03
1.482237999999999829e+03
