Line_type,Wavelength,Ionisation_State
S,375.365,1
S,430.776,1
P,434.96000000000004,1
S,445.925,1
S,450.84799999999996,1
S,457.77200000000005,1
S,460.938,1
S,472.17600000000004,1
S,662.723,1
S,675.181,1
P,705.542,1
P,726.8109999999999,1
S,729.1,1
P,745.0,1
S,774.664,1
P,780.982,1
S,804.9,1
P,809.951,1
P,827.0959999999999,1
S,852.095,1
P,860.007,1
S,867.583,1
S,932.702,1
