Line_type,Wavelength,Ionisation_State
S,200.33499999999998,1
S,228.81199999999998,1
S,234.984,1
S,237.077,1
S,245.65300000000002,1
S,278.022,1
S,286.044,1
S,419.00820000000004,2
S,445.8469,2
S,446.6348,2
S,449.42299999999994,2
S,450.76590000000004,2
S,454.3483,2
S,617.027,2
S,959.792,1
S,962.665,1
S,983.378,1
S,992.3030000000001,1
S,1002.4010000000001,1
