Line_type,Wavelength,Ionisation_State
P,247.85610000000003,1
P,283.671,2
P,283.76030000000003,2
S,299.2618,2
P,391.8978,2
P,392.0693,2
P,426.70029999999997,2
S,426.7258,2
S,514.516,2
S,515.109,2
S,538.034,1
S,588.9770000000001,2
S,601.322,1
P,657.8050000000001,2
S,658.288,2
P,723.132,2
P,723.642,2
P,833.515,1
S,909.483,1
S,911.18,1
P,940.573,1
S,965.844,1
S,1069.125,1
S,1174.822,1
P,1175.3319999999999,1
P,1175.476,1
S,1689.038,1
